"Structure ID","Ligand ID","SMILES","InChiKey"
196,2017,"O1[C@@]2(N3c4c(cccc4)C5=C3C=6N(c7c(cccc7)C6[C@@H]8[C@@H](O)NC[C@H]58)[C@H]1C[C@@H](NC)[C@H]2OC)C","FJJCTPAMIAOFJX-VWKRKTLRSA-N"
196,3106,"C/N=C(/c1ccccc1Oc2c(cnc(n2)Nc3cc(c(c(c3)OC)OC)OC)Br)\O","NEXGBSJERNQRSV-UHFFFAOYSA-N"
198,70,"Clc1c(F)ccc(Cl)c1[C@H](Oc2c(ncc(c2)C=3C=NN(C3)C4CCNCC4)N)C","KTEIFNKAUNYNJU-GFCCVEGCSA-N"
198,71,"Fc1cc2c(cc1)C(=O)N(CC3=NN(C(C#N)=C3c4cnc(N)c(O[C@@H]2C)c4)C)C","IIXWYSCJSQVBQM-LLVKDONJSA-N"
198,1734,"S1C(=NC(=C1c2cnc(N)c(O[C@@H](c3c(N4NC=CN4)ccc(F)c3)C)c2)C)[C@](O)(CO)C","MXETZPYUZKZIMB-MCMMXHMISA-N"
198,4284,"Cc1cc(nc(n1)N2CCC[C@H]2c3cc(no3)c4c(nccn4)C)Nc5nccs5",""
200,72,"Clc1cc(Nc2nc(nc3N(C=Nc32)CC)N[C@H]4[C@H](N)CCCC4)ccc1","UTBSBSOBZHXMHI-HUUCEWRRSA-N"
203,73,"Clc1c(c2c3c(c4c(Nc5c4cc(NC=O)cc5)c2)C(=O)NC3=O)cccc1","JWZVNUNTFNELHL-UHFFFAOYSA-N"
203,74,"Clc1c(c2c3c(c4c(N(c5c4cc(O)c(OCCCN(C)C)c5)C)c2)C(=O)NC3=O)cccc1","ZWRDUCSPTGMSHB-UHFFFAOYSA-N"
203,75,"Clc1c(c2c3c(c4c(N(c5c4cc(O)c(c5)C(=O)NCCN6CCCC6)C)c2)C(=O)NC3=O)cccc1","LFRLUVCEFWYSFT-UHFFFAOYSA-N"
203,76,"BrC=1c2c(N(C1C(=O)NCCO)C)cc(c3c(Cl)cccc3)c4c2C(=O)NC4=O","XUAHLMVOYLUYSB-UHFFFAOYSA-N"
203,77,"O=C(O)CCN1c2c(c3c1ccc(O)c3)c4c(c(c5ccccc5)c2)C(=O)NC4=O","JDARUOOLJCFUOY-UHFFFAOYSA-N"
203,78,"Clc1c(c2c3c(c4c(N(C=C4CCO)C)c2)C(=O)NC3=O)cccc1","WHMQZCPGFZBLBG-UHFFFAOYSA-N"
203,79,"O=C1NC(=O)c2c(c3ccccc3)cc4Nc5c(c4c21)cc(O)cc5","IAUZTOZLTFSMIE-UHFFFAOYSA-N"
203,80,"O=C1NC(=O)c2c(c3c(OC)cccc3)cc4N(c5c(c4c21)cc(O)cc5)CCCO","AOGOZJCRIFBTTN-UHFFFAOYSA-N"
203,252,"Clc1c(OC)cc(Nc2c(C#N)cnc3c2cc(OC)c(OCCCN4CCN(CC4)C)c3)c(Cl)c1","UBPYILGKFZZVDX-UHFFFAOYSA-N"
203,253,"Clc1c(OC)c(Cl)cc(Nc2c(C#N)cnc3c2cc(OC)c(OCCCN4CCN(CC4)C)c3)c1","YCLIWTLPTXAGPQ-UHFFFAOYSA-N"
203,1310,"O=C(NC)C1=NN(C=2c3nc(ncc3CC(C21)(C)C)Nc4ccc(N5CCN(CC5)C)cc4)C","RXZMYLDMFYNEIM-UHFFFAOYSA-N"
203,1771,"FC(F)(F)c1c(nc(nc1)Nc2cc3c(cc2)[C@H]4N(C(=O)CNC(=O)C)[C@@H]3CC4)NC5CCC5","RYYNGWLOYLRZLK-RBUKOAKNSA-N"
203,2856,"O=C1N(N(c2nc(ncc21)Nc3ccc(N4CCN(CC4)C)cc3)c5nc(ccc5)C(O)(C)C)CC=C","BKWJAKQVGHWELA-UHFFFAOYSA-N"
203,2857,"Clc1c(c(Cl)ccc1)C=2C(=O)N(c3nc(ncc3C2)Nc4ccc(OCCN(CC)CC)cc4)C","IFPPYSWJNWHOLQ-UHFFFAOYSA-N"
203,3076,"CC(C)(c1cccc(n1)N2c3c(cnc(n3)Nc4ccc(c(c4)Cl)N5CCN(CC5)C)C(=O)N2CC=C)O","ILJROYVRHXGGKS-UHFFFAOYSA-N"
203,3077,"CC(C)(c1cccc(n1)N2c3c(cnc(n3)Nc4ccc(cc4)N5CCOCC5)C(=O)N2CC=C)O","TVOBVNNUECNRHY-UHFFFAOYSA-N"
203,3078,"C[C@@H](c1cccc(n1)N2c3c(cnc(n3)Nc4ccc(cc4)N5CCN(CC5)C)C(=O)N2CC=C)O","FMCQFFXZPOWFBR-SFHVURJKSA-N"
203,3079,"CN1CCN(CC1)c2ccc(cc2)Nc3ncc4c(n3)N(N(C4=O)CC=C)c5cccc(n5)[C@@H](C(F)(F)F)O","DQUHCAHRQQRKGR-QFIPXVFZSA-N"
203,3080,"C[C@H](c1cccc(n1)N2c3c(cnc(n3)Nc4ccc(cc4)N5CCN(CC5)C)C(=O)N2CC=C)O","FMCQFFXZPOWFBR-GOSISDBHSA-N"
203,3081,"CC(C)(c1cccc(n1)N2c3c(cnc(n3)Nc4ccc(c(c4)F)N5CCN(CC5)C)C(=O)N2CC=C)O","LAMATIDTONUKGC-UHFFFAOYSA-N"
203,4086,"CCC1(C=Cc2c1nc(cc2)N3c4c(cnc(n4)Nc5ccc(cc5)N6CCN(CC6)C)C(=O)N3CC=C)O","DMZBTHXDMRTJNQ-GDLZYMKVSA-N"
230,26,"P(=O)(OP(=O)(O)O)(OC[C@H]1O[C@@H](N2c3ncnc(N)c3N=C2)[C@H](O)[C@@H]1O)O","XTWYTFMLZFPYCI-KQYNXXCUSA-N"
230,43,"S(=O)(=O)(NC)c1ccc(Nc2nc(N[C@H]3[C@H](N(C)C)CCC3)c(cn2)C(F)(F)F)cc1","CAUFYHKGKDJMQG-HZPDHXFCSA-N"
230,63,"P(=O)(OP(=O)(OC[C@H]1O[C@@H](N2c3ncnc(N)c3N=C2)[C@H](O)[C@@H]1O)O)(OP(=O)(O)O)O","ZKHQWZAMYRWXGA-KQYNXXCUSA-N"
230,81,"S1(=O)(=O)N(c2c(cc(c3ccc(cc3)C(=O)N4CCC(CCO)CC4)cc2)C=5NN=CC15)C","FADYFQASOSLUAS-UHFFFAOYSA-N"
230,84,"S(=O)(=O)(N(c1ncccc1CNc2c(C#N)cnc3NC(c4ccccc4)=Cc32)C)C","IFWXGGDEGREJOB-UHFFFAOYSA-N"
230,86,"O(c1c(OC)cc(Nc2nc3N(c4ncccc4)C=Cc3cn2)cc1OC)C","YENZSPIOXMNEFF-UHFFFAOYSA-N"
230,87,"S(=O)(=O)(N(c1ncccc1CNc2nc(ncc2C(F)(F)F)Nc3cc4c(NC(=O)C4)cc3)C)C","MZDKLVOWGIOKTN-UHFFFAOYSA-N"
230,88,"O=C(Nc1ccc(N2c3ncnc(N)c3N=C2)cc1)NC=4N(N=C(C4)C(C)(C)C)c5ccc(cc5)C","INQBVHWEOAKYED-UHFFFAOYSA-N"
230,94,"O=C(Nc1ccc(c2cnccc2)cc1)NC=3N(N=C(C3)C(C)(C)C)c4ccc(cc4)C","JMQOIKOCLOMDPW-UHFFFAOYSA-N"
230,3323,"C[NH+]1CCC(CC1)NC(=O)c2ccc(c(c2)OC)Nc3ncc(c(n3)Oc4cccc5c4C(=O)CC5)C(F)(F)F","QUSSZSMDFABHLI-UHFFFAOYSA-O"
230,3925,"S(=O)(=O)(N(c1ncccc1CNc2nc(ncc2)Nc3cc4c(NC(=O)C4)cc3)C)C","BTIZXJFJJCRTBP-UHFFFAOYSA-N"
230,3933,"FC(F)(F)c1c(nc(nc1)Nc2cc3c(NC(=O)C3)cc2)NCc4cnccc4","HOEAQQRLTIBABU-UHFFFAOYSA-N"
230,3934,"S(=O)(=O)(N(c1ncccc1C=Nc2nc(ncc2C(F)(F)F)Nc3ccccc3)C)C","VFFKRZSCSCRTSV-BHGWPJFGSA-N"
230,3935,"S(=O)(=O)(N(c1c(cccc1)C=Nc2nc(ncc2C(F)(F)F)Nc3cc4c(NC(=O)C4)cc3)C)C","MONLGZGTNBTOCO-KBKYJPHKSA-N"
230,3936,"S(=O)(=O)(N(c1ncccc1CNc2nc(ncc2C(F)(F)F)Nc3cc4c(NC(=O)CC4)cc3)C)C","MUVVMGFRHXQCRG-UHFFFAOYSA-N"
230,3937,"S(=O)(=O)(c1cc(ccc1)CNc2nc(ncc2C(F)(F)F)Nc3cc4c(NC(=O)CC4)cc3)C","HESLKTSGTIBHJU-UHFFFAOYSA-N"
240,26,"P(=O)(OP(=O)(O)O)(OC[C@H]1O[C@@H](N2c3ncnc(N)c3N=C2)[C@H](O)[C@@H]1O)O","XTWYTFMLZFPYCI-KQYNXXCUSA-N"
240,43,"S(=O)(=O)(NC)c1ccc(Nc2nc(N[C@H]3[C@H](N(C)C)CCC3)c(cn2)C(F)(F)F)cc1","CAUFYHKGKDJMQG-HZPDHXFCSA-N"
240,63,"P(=O)(OP(=O)(OC[C@H]1O[C@@H](N2c3ncnc(N)c3N=C2)[C@H](O)[C@@H]1O)O)(OP(=O)(O)O)O","ZKHQWZAMYRWXGA-KQYNXXCUSA-N"
240,81,"S1(=O)(=O)N(c2c(cc(c3ccc(cc3)C(=O)N4CCC(CCO)CC4)cc2)C=5NN=CC15)C","FADYFQASOSLUAS-UHFFFAOYSA-N"
240,84,"S(=O)(=O)(N(c1ncccc1CNc2c(C#N)cnc3NC(c4ccccc4)=Cc32)C)C","IFWXGGDEGREJOB-UHFFFAOYSA-N"
240,86,"O(c1c(OC)cc(Nc2nc3N(c4ncccc4)C=Cc3cn2)cc1OC)C","YENZSPIOXMNEFF-UHFFFAOYSA-N"
240,87,"S(=O)(=O)(N(c1ncccc1CNc2nc(ncc2C(F)(F)F)Nc3cc4c(NC(=O)C4)cc3)C)C","MZDKLVOWGIOKTN-UHFFFAOYSA-N"
240,88,"O=C(Nc1ccc(N2c3ncnc(N)c3N=C2)cc1)NC=4N(N=C(C4)C(C)(C)C)c5ccc(cc5)C","INQBVHWEOAKYED-UHFFFAOYSA-N"
240,94,"O=C(Nc1ccc(c2cnccc2)cc1)NC=3N(N=C(C3)C(C)(C)C)c4ccc(cc4)C","JMQOIKOCLOMDPW-UHFFFAOYSA-N"
240,3323,"C[NH+]1CCC(CC1)NC(=O)c2ccc(c(c2)OC)Nc3ncc(c(n3)Oc4cccc5c4C(=O)CC5)C(F)(F)F","QUSSZSMDFABHLI-UHFFFAOYSA-O"
240,3925,"S(=O)(=O)(N(c1ncccc1CNc2nc(ncc2)Nc3cc4c(NC(=O)C4)cc3)C)C","BTIZXJFJJCRTBP-UHFFFAOYSA-N"
240,3933,"FC(F)(F)c1c(nc(nc1)Nc2cc3c(NC(=O)C3)cc2)NCc4cnccc4","HOEAQQRLTIBABU-UHFFFAOYSA-N"
240,3934,"S(=O)(=O)(N(c1ncccc1C=Nc2nc(ncc2C(F)(F)F)Nc3ccccc3)C)C","VFFKRZSCSCRTSV-BHGWPJFGSA-N"
240,3935,"S(=O)(=O)(N(c1c(cccc1)C=Nc2nc(ncc2C(F)(F)F)Nc3cc4c(NC(=O)C4)cc3)C)C","MONLGZGTNBTOCO-KBKYJPHKSA-N"
240,3936,"S(=O)(=O)(N(c1ncccc1CNc2nc(ncc2C(F)(F)F)Nc3cc4c(NC(=O)CC4)cc3)C)C","MUVVMGFRHXQCRG-UHFFFAOYSA-N"
240,3937,"S(=O)(=O)(c1cc(ccc1)CNc2nc(ncc2C(F)(F)F)Nc3cc4c(NC(=O)CC4)cc3)C","HESLKTSGTIBHJU-UHFFFAOYSA-N"
336,79,"O=C1NC(=O)c2c(c3ccccc3)cc4Nc5c(c4c21)cc(O)cc5","IAUZTOZLTFSMIE-UHFFFAOYSA-N"
336,118,"O=C/1Nc2c(cccc2)\C1=C/3\Nc4c(cccc4)C3=NOCC[C@@H](O)CO","RKUMZEVCWKZXFV-ZENVSYEFSA-N"
336,119,"S1N=C2C(N=CC(c3cc(OC)c(N)cc3)=C2)=C1N4CCOCC4","AAUCXXCMBFZYRT-UHFFFAOYSA-N"
336,222,"Clc1c(F)ccc(Nc2ncnc3c2cc(OCCCN4CCOCC4)c(OC)c3)c1","XGALLCVXEZPNRQ-UHFFFAOYSA-N"
344,79,"O=C1NC(=O)c2c(c3ccccc3)cc4Nc5c(c4c21)cc(O)cc5","IAUZTOZLTFSMIE-UHFFFAOYSA-N"
344,118,"O=C/1Nc2c(cccc2)\C1=C/3\Nc4c(cccc4)C3=NOCC[C@@H](O)CO","RKUMZEVCWKZXFV-ZENVSYEFSA-N"
344,119,"S1N=C2C(N=CC(c3cc(OC)c(N)cc3)=C2)=C1N4CCOCC4","AAUCXXCMBFZYRT-UHFFFAOYSA-N"
344,222,"Clc1c(F)ccc(Nc2ncnc3c2cc(OCCCN4CCOCC4)c(OC)c3)c1","XGALLCVXEZPNRQ-UHFFFAOYSA-N"
375,28,"O=C1NCc2c3c4N(c5c3cccc5)[C@]6(O[C@@H](N7c4c(c8c7cccc8)c21)C[C@@H](NC)[C@H]6OC)C","HKSZLNNOFSGOKW-FYTWVXJKSA-N"
375,120,"Clc1c(Nc2nc(ncc2)Nc3cc(S(=O)(=O)N)ccc3)c4OCOc4cc1","TZHCXOMEOHEZDX-UHFFFAOYSA-N"
375,121,"Clc1c(Nc2nc(ncc2)Nc3cc(S(=O)(=O)C)ccc3)c4OCOc4cc1","QTFCKBFCXDAZIU-UHFFFAOYSA-N"
375,122,"S(=O)(=O)(c1cc(Nc2nc(Nc3c4c(NN=C4)ccc3)ccn2)ccc1)C","FIWCLCRWDUELGO-UHFFFAOYSA-N"
375,123,"Clc1c(Nc2nc(ncc2)Nc3cc(OC)c(OC)c(OC)c3)c4OCOc4cc1","HMKLUOPMOJOUDZ-UHFFFAOYSA-N"
375,124,"Clc1c(Nc2nc(ncc2)Nc3cc(NS(=O)(=O)C)ccc3)c4OCOc4cc1","KQGTYXRWSIBDOZ-UHFFFAOYSA-N"
375,125,"S(=O)(=O)(c1cc(N2CCOCC2)cc(Nc3nc(N(c4c(ccc(c4)CO)C)C(C)C)ccn3)c1)C","AAXNCGQOXAXDOW-UHFFFAOYSA-N"
375,126,"O=C(NCCOC)c1ccc(Nc2nc3c(cn2)cc(c4ccncc4)cc3)cc1","NXVFABZXYFFUBF-UHFFFAOYSA-N"
375,127,"Clc1c(OC)ccc(Nc2nc(ncn2)Nc3cc(OC)c(OC)c(OC)c3)c1","ZVWFECUPYCFYBL-UHFFFAOYSA-N"
375,128,"O=C/1Nc2c(cc(NC3CCN(CC3)CC)cc2)\C1=C(/c4ccccc4)\C5=Nc6c(N5)ccc(OC)c6","LETIJBVXDGOQFG-DQSJHHFOSA-N"
375,129,"Clc1c(Nc2nc(ncc2)Nc3cc(N4CCOCC4)ccc3)c5OCOc5cc1","PNEWIQAEGKQNCE-UHFFFAOYSA-N"
375,130,"Clc1c(Nc2ncnc3c2cc(OC)c(OCCCN4CCCCC4)c3)c5OCOc5cc1","QHIMVPIOWKYPSO-UHFFFAOYSA-N"
375,131,"Clc1c(Nc2nc(ncc2)Nc3cc(ccc3)C(=O)N)c4OCOc4cc1","ZVQZIVCQLFGXFZ-UHFFFAOYSA-N"
375,281,"Clc1c(NC(=O)C=2SC(=NC2)Nc3nc(nc(N4CCN(CCO)CC4)c3)C)c(ccc1)C","ZBNZXTGUTAYRHI-UHFFFAOYSA-N"
375,3186,"Cc1ccc(cc1Nc2c3cn(nc3nc(n2)c4cccnc4)C)C(=O)Nc5cccc(c5)C(F)(F)F","MWKSRKSEWLRPBL-UHFFFAOYSA-N"
375,3188,"Cc1ccc(cc1Nc2c3cnn(c3nc(n2)c4cccnc4)C)C(=O)Nc5cccc(c5)C(F)(F)F","ZCCPLJOKGAACRT-UHFFFAOYSA-N"
378,132,"Fc1cc2c(c3N=C(Nc3c4c2C(=O)NC=C4)C(C)(C)C)cc1","VNDWQCSOSCCWIP-UHFFFAOYSA-N"
378,133,"O=C(O)c1ccc(cc1)C=2N3N=C(N[C@@H](CO)CC)C=CC3=NC2","KKZYGUVAFJCULH-CYBMUJFWSA-N"
378,134,"Clc1c(Cl)ccc2c1N(C=3C(=O)NC4([C@H](C#N)C23)CCN(CC4)C)C","XGUIMGJMQKZRGM-LLVKDONJSA-N"
378,3189,"C[C@H](C(=O)N)SC1=Nc2c(cnn2c3cccc(c3)Cl)C(=O)N1","NASYEGAVCTZSDO-SSDOTTSWSA-N"
429,142,"O1C(=NN=C1C=2c3c(ncc(c3)C=4c5c(NC4)cccc5)NC2)N","UQPVGCWCXPFUTD-UHFFFAOYSA-N"
429,143,"S=C1OC(=NN1)c2c(ncc(c3cnc4c(c3)cccc4)c2)N","BIPBSLWNCVJIOQ-UHFFFAOYSA-N"
429,2234,"S1c2c(N=C1NCCN3CCOCC3)ccc(N4c5c(N=C4)cnc6c5cc(nc6)c7ccccc7)c2","WJOPLUBIUOVUKG-UHFFFAOYSA-N"
436,132,"Fc1cc2c(c3N=C(Nc3c4c2C(=O)NC=C4)C(C)(C)C)cc1","VNDWQCSOSCCWIP-UHFFFAOYSA-N"
436,144,"O=C(N[C@H](C1CC1)C)C=2c3nc(Oc4cc5c(cc4)CC[C@H]5NC(=O)C)cnc3NC2","ZLMYXZMBDPHCEG-HXPMCKFVSA-N"
436,146,"O=C(N[C@H](C(C)(C)C)C)C=1c2nc(cnc2NC1)C3CC3","YCFLEMHGWPQDSP-VIFPVBQESA-N"
436,147,"O=C(N[C@H](C1CC1)C)C=2c3nc(Oc4ccccc4)cnc3NC2","TUNBOTWJAARGCJ-NSHDSACASA-N"
436,148,"Fc1cc2N(N=C(c3nc4c(nc3)NC=C4C(=O)N[C@@H](C(=O)N5CC(C#N)C5)C)c2cc1)C","AGTYRXOJPORGGM-LLVKDONJSA-N"
436,149,"O=C(Nc1cc2N(c3nc(Nc4ccccc4)cnc3)C=Nc2cc1)C=C","CVFYLUGNOLKEFO-UHFFFAOYSA-N"
436,150,"O=C(N1C[C@H](N(c2ncnc3NC=Cc23)C)[C@@H](CC1)C)CC#N","UJLAWZDWDVHWOW-YPMHNXCESA-N"
436,151,"O=C(N1CCCCC1)[C@H](NC(=O)C=2c3nc(cnc3NC2)C4CC4)C","STEKXUJMQOKLQV-LLVKDONJSA-N"
436,152,"F[C@@]1([C@H](NC=2C=3N(N=CC2C(=O)N)C=CC3)CCC1)C","UPBRYBJZTWHUQK-RISCZKNCSA-N"
436,153,"O=C(N[C@@H](C(O)(C)C)C)C=1c2nc(cnc2NC1)C3CC3","ODYYFDDUIDLRBK-MRVPVSSYSA-N"
436,154,"FC(F)(F)c1c(nc(nc1)N2CCC(=O)CC2)C=3C(=O)NC(=O)C3C=4c5c(NC4)cccc5","MYIILBMNTUDZDH-UHFFFAOYSA-N"
436,155,"O=C(N[C@H](C(O)(C)C)C)C=1c2nc(cnc2NC1)C3CC3","ODYYFDDUIDLRBK-QMMMGPOBSA-N"
436,156,"O=C1NCc2c3c4N(c5c3cccc5)[C@]6(O[C@@H](N7c4c(c21)C8=C7CCCC8)C[C@@H](NC)[C@H]6OC)C","KIZWKTROWIIMNN-FYTWVXJKSA-N"
436,157,"S(=O)(=O)(N1C[C@@H](NC(=O)Nc2nc3c(nc2)NC=C3)CCC1)CC(C)C","UTTDMGAEOAWZGU-LBPRGKRZSA-N"
436,1985,"O=C(Nc1cc(N2c3c(N=C2c4nc(cnc4N)C=5C=NN(C5)C6CCN(CC6)C)cccc3)ccc1)CC","KKUKNIKTWVWHBF-UHFFFAOYSA-N"
436,2006,"Clc1c(nc(nc1)Nc2c(OC)cc(N3CCN(CC3)C)cc2)NCc4cc(NC(=O)C=C)ccc4","UGXCBYVBIJACEK-UHFFFAOYSA-N"
436,2268,"O=C(N(C)C)/C(/C#N)=C\C=1OC(C2=Nc3c(N2C4CCCCC4)c5c(nc3)NC=C5)=CC1","GJMZWYLOARVASY-QINSGFPZSA-N"
436,2269,"O=C(N(C)C)[C@H](C#N)CC=1OC(C2=Nc3c(N2[C@@H]4[C@@H](CCCC4)C)c5c(nc3)NC=C5)=CC1","AMJNKQADUVRGCR-GUXCAODWSA-N"
436,2270,"O=C(N(C)C)/C(/C#N)=C\C=1OC(C2=Nc3c(N2[C@@H]4[C@@H](CCCC4)C)c5c(nc3)NC=C5)=CC1","LVVYJCDRPPCFEQ-YXEVWGHGSA-N"
436,2286,"CCC(=O)N1C[C@@H](CC[C@@H]1C)Nc1ncnc2[nH]ccc12","VCTGEVNTYUYDAZ-WDEREUQCSA-N"
436,2373,"O=C(N1C[C@@H]2N(c3ncnc4NC=Cc34)CC[C@@H]2CC1)CC","ZXWSRKWKYQKIOB-AAEUAGOBSA-N"
436,2374,"O=C(Nc1cc(c2ncnc3NC=Cc32)ccc1)CC","KBXLCIHWXYBYSJ-UHFFFAOYSA-N"
436,2375,"O=C(N1C[C@H](Nc2ncnc3NC=Cc32)CCC1)CC","HTWQEUNJZRNASZ-SNVBAGLBSA-N"
436,2650,"O=C(N)C1=C(N[C@H]2C([C@@](N)(CC2)C)(C)C)C=3N(N=C1)C=C(c4ccccc4)C3","DIFGSGNUHRNWPK-GCJKJVERSA-N"
436,2892,"O=C(Nc1cc(ccc1)CNC=2C=3N(N=CC2C(=O)N)C=CC3)CC","NLMYDZAEGAXRHW-UHFFFAOYSA-N"
436,2899,"O=C(NC1CCN(CC1)C)c2ccc(Nc3ncc(c(NCc4ccccc4)c3)C(=O)N)cc2","NYSLPKXXILEKDL-UHFFFAOYSA-N"
436,3156,"c1cc(oc1/C=C/C#N)c2nc3cnc4c(c3n2C5CCCCC5)cc[nH]4","UUVPPNMLZDVPOR-QPJJXVBHSA-N"
436,3157,"c1cc(cc(c1)c2nc3cnc4c(c3n2C5CCCCC5)cc[nH]4)/C=C/C#N","JIDRJSPIWPPOBL-FNORWQNLSA-N"
436,3158,"c1cc(oc1CCC#N)c2nc3cnc4c(c3n2C5CCCCC5)cc[nH]4","PLKGAHIHTTYWEV-UHFFFAOYSA-N"
436,3196,"c1c[nH]c2c1c(c(cn2)C(=O)N)NC3[C@@H]4CC5C[C@H]3CC(C4)(C5)O","DREIJXJRTLTGJC-ZKVNVPQCSA-N"
436,3271,"C[C@@]1(CCc2c1cc(cc2)c3c4cc[nH]c4ncn3)NC#N","PTCVBQDKOCSZKC-KRWDZBQOSA-N"
436,3272,"c1cc2c(cc1c3c4cc[nH]c4ncn3)[C@H](CC2)NC=N","QXEVLNXNYUXLSG-AWEZNQCLSA-N"
436,3273,"[H]/N=C/N[C@H]1CCc2c1cc(cc2)c3c4c(c[nH]c4ncn3)c5ccccc5","HLJVDQSXUUSDJP-IBGZPJMESA-N"
436,3274,"[H]/N=C\N1CC(Oc2c1cc(cc2)c3c4c(c[nH]c4ncn3)CCOC)(F)F","YVXZGNOOOFSANU-NKVSQWTQSA-N"
436,3375,"C[C@H]([C@@H](CO)Nc1c2cc(cn2ncc1C(=O)N)c3ccccc3)O","PRWQQLFMBINSAW-IAQYHMDHSA-N"
436,3548,"c1cc2ncc(n2cc1C#N)c3ncc4c(n3)N(C(=O)N4CCO)C5CCOCC5","RJIVCYWQVNETLQ-UHFFFAOYSA-N"
436,3724,"C[C@H]1CN([C@]12CCN(C2)c3c4cc[nH]c4ncn3)C(=O)CC#N","LOWWYYZBZNSPDT-ZBEGNZNMSA-N"
436,3881,"O=C(N)c1cnc2NC=C(c2c1)c3cc(NC(=O)CC)ccc3","GDAPVGRIYBMGOP-UHFFFAOYSA-N"
436,3882,"O=C(Nc1cc(ccc1)C=2c3c(nccc3)NC2)CC","CXHYISUBNJBKTE-UHFFFAOYSA-N"
436,4184,"CC(=O)N1CCC(CC1)Nc2cccc3c2nc(nc3)Nc4cnn(c4)C",""
436,4287,"CCNC(=O)c1ccc(nc1)Nc2cc(nc3c2C(=O)N=C3)c4c(cccc4Cl)F","GRSCUMLWKVMZMN-UHFFFAOYSA-N"
463,158,"Clc1cc\2c(NC(=O)/C2=C\C=3NC(=C(C(=O)NCCN(CC)CC)C3C)C)cc1","XPLJEFSRINKZLC-ATVHPVEESA-N"
463,4219,"CC(C)(C)c1cc(n[nH]1)NC(=O)c2ccc(cc2)S(=O)(=O)N3CCCC3",""
466,26,"P(=O)(OP(=O)(O)O)(OC[C@H]1O[C@@H](N2c3ncnc(N)c3N=C2)[C@H](O)[C@@H]1O)O","XTWYTFMLZFPYCI-KQYNXXCUSA-N"
466,160,"P(=O)(OP(=O)(O)CP(=O)(O)O)(OC[C@H]1O[C@@H](N2c3ncnc(N)c3N=C2)[C@H](O)[C@@H]1O)O","UFZTZBNSLXELAL-IOSLPCCCSA-N"
525,64,"P(=O)(OP(=O)(O)NP(=O)(O)O)(OC[C@H]1O[C@@H](N2c3ncnc(N)c3N=C2)[C@H](O)[C@@H]1O)O","PVKSNHVPLWYQGJ-KQYNXXCUSA-N"
525,160,"P(=O)(OP(=O)(O)CP(=O)(O)O)(OC[C@H]1O[C@@H](N2c3ncnc(N)c3N=C2)[C@H](O)[C@@H]1O)O","UFZTZBNSLXELAL-IOSLPCCCSA-N"
525,161,"Clc1c(nc(nc1)Nc2ccc(cc2)CCN3CCOCC3)c4ccc(cc4)C(N)(C)C","CJSSYVIHFXDFFC-UHFFFAOYSA-N"
525,162,"n1c(ncc2c1c3c(cccc3)[C@H](c4ccccc4)C2)N","BMOQBIIJPJVMDI-INIZCTEOSA-N"
525,163,"P(=O)(OP(=O)(O)C)(OC[C@H]1O[C@@H](N2c3ncnc(N)c3N=C2)[C@H](O)[C@@H]1O)O","IPSMXNMCXMRRGZ-IOSLPCCCSA-N"
525,3487,"CCOC(=O)Cn1cc(nc1)S(=O)(=O)n2ccc3c2nc(cn3)CCc4cc(cc(c4)OC)OC","GMHRLLCUAFMSGQ-UHFFFAOYSA-N"
525,3656,"CCNS(=O)(=O)c1ccccc1Nc2ncnc(n2)Nc3ccc(c(c3)OCCN4CCOCC4)N5CCN(CC5)C","FOZHPNQPNMFWAV-UHFFFAOYSA-N"
525,3657,"CCNS(=O)(=O)c1ccccc1Nc2ncnc(n2)Nc3ccc(c(c3)OC)N4CCC(CC4)N5CCN(CC5)C","YJUANBRSJHPDHJ-UHFFFAOYSA-N"
525,3926,"O=C(N1CCC(c2ccc(c3nc(N4CCN(CC4)C)cc(n3)NC=5NN=C(C5)C)cc2)CC1)C=C","GPGFFJPUFNKAFY-UHFFFAOYSA-N"
525,3927,"O=C(Nc1ccc(cc1)/C=C/c2nc(N3CCN(CC3)C)cc(n2)NC4=NNC(=C4)C)C=C","YSDWTPVGKQWXNG-JXMROGBWSA-N"
525,4153,"c1cc(ccc1c2c3ccc(cc3[nH]n2)c4ccc(cc4)O)N5CC[NH2+]CC5",""
525,4358,"CC(C)n1ccc(n1)c2cn3c(c(cn3)c4cc(cnc4)C(=O)NC)nc2N[C@H]5CCOC5","XGJBIMKIGAOMPJ-KRWDZBQOSA-N"
545,150,"O=C(N1C[C@H](N(c2ncnc3NC=Cc23)C)[C@@H](CC1)C)CC#N","UJLAWZDWDVHWOW-YPMHNXCESA-N"
545,164,"O=C1N=Cc2c3c4N(c5c3cccc5)[C@]6(O[C@@H](N7c4c(c8c7cccc8)c21)C[C@]6(O)CO)C","NTKFEWALECAGOB-LROUJFHJSA-N"
575,165,"O=C(Nc1ccc(c2c3c(c(ncc3)N)ccc2)cc1)NC4=NOC(=C4)C(C)(C)C","SLRYMOUSQMDJPH-UHFFFAOYSA-N"
575,166,"Fc1c(OC(F)(F)F)ccc(c1)[C@H]2N(N=C3c4c(ccc(OC)c4)CC[C@H]32)C(=O)CO","RPGVJSZQQKMKSB-JLTOFOAXSA-N"
575,167,"Clc1c2NC=C(c2ccc1)C[C@H]3NC(=O)N(C3=O)C","WIKGAEMMNQTUGL-SNVBAGLBSA-N"
